position,person,personID,start,end
President,Saddam Hussein,Q1316,1979-07-16,2003-04-09
President,Ghazi Mashal Ajil al-Yawer,Q180911,2004-06-28,2005-04-07
President,Jalal Talabani,Q57306,2005-04-07,2014-07-24
President,Fuad Masum,Q17410819,2014-07-24,2018-10-02
President,Barham Salih,Q808173,2018-10-02,
Vice President,Taha Yassin Ramadan,Q359319,1991-03,2003-04-09
Vice President,Rowsch Shaways,Q332544,2004-06-01,2005-04-07
Vice President,Ghazi Mashal Ajil al-Yawer,Q180911,2005-04-07,2006-04-22
Vice President,Adil Abdul-Mahdi,Q357116,2005-04-07,2011-07-11
Vice President,Ayad Allawi,Q313816,2014-09-09,2015-08-11
Vice President,Ayad Allawi,Q313816,2016-10-10,2018-10-02
Prime Minister,Saddam Hussein,Q1316,1994-05-29,2003-04-09
Prime Minister,Mohammad Bahr al-Ulloum,Q715989,2003-07-13,2003-07-31
Prime Minister,Ibrahim al-Jaafari,Q316495,2003-08-01,2003-08-31
Prime Minister,Ahmed Chalabi,Q400837,2003-09-01,2003-09-30
Prime Minister,Ayad Allawi,Q313816,2003-10-01,2003-10-31
Prime Minister,Jalal Talabani,Q57306,2003-11-01,2003-11-30
Prime Minister,Abdul Aziz al-Hakim,Q307168,2003-12-01,2003-12-31
Prime Minister,Adnan Pachachi,Q359766,2004-01-01,2004-01-31
Prime Minister,Mohsen Abdel Hamid,Q4120445,2004-02-01,2004-02-29
Prime Minister,Mohammad Bahr al-Ulloum,Q715989,2004-03-01,2004-03-31
Prime Minister,Masoud Barzani,Q315927,2004-04-01,2004-04-30
Prime Minister,Ezzedine Salim,Q983370,2004-05-01,2004-05-17
Prime Minister,Ghazi Mashal Ajil al-Yawer,Q180911,2004-05-17,2004-06-01
Prime Minister,Ayad Allawi,Q313816,2004-06-01,2005-05-03
Prime Minister,Ibrahim al-Jaafari,Q316495,2005-05-03,2006-05-20
Prime Minister,Nouri al-Maliki,Q57673,2007-05-20,2014-09-08
Prime Minister,Haider Al-Abadi,Q5639013,2014-09-08,2018-10-25
Prime Minister,Adil Abdul-Mahdi,Q357116,2018-10-25,2020-05-07
Prime Minister,Mustafa Al-Kadhimi,Q85317569,2020-05-06,
Deputy Prime Minister,Abd al-Tawab Mullah Huwaysh,Q56867910,2001-07-08,2003-04-09
Deputy Prime Minister,Rowsch Shaways,Q332544,2005-04-07,2006-05-20
Deputy Prime Minister,Barham Salih,Q808173,2006-05-20,2009-08-20
Deputy Prime Minister,Rafi al-Issawi,Q7282646,2008-07-19,2010-12-22
Deputy Prime Minister,Rowsch Shaways,Q332544,2009-08-20,2014-09-08
Deputy Prime Minister,Hoshyar Zebari,Q982410,2014-09-08,2018-10-25
Deputy Prime Minister,Rowsch Shaways,Q332544,2014-10-18,2015-08-10
Deputy Prime Minister,Ali Allawi,Q2646641,2020-05-07,
Minister of Agriculture,Mohamed Karim Alkhafaji,Q110634579,2020-06-06,
Minister of Awqaf,Abd al-Munim Ahmad Salih,Q56863174,1993-09-05,2003-04-09
Minister of Communications,Arkan Shahab,Q100261106,2020-05-07,
Minister of Construction and Housing,Bayan Deza'i,Q96165827,2006-05-20,2010-10-22
"Minister of Construction, Housing, Municipalities and Public Works",Naznin Shaikh Muhammed,Q96118750,2020-05-07,
Minister of Culture,Hamid Yusif Hummadi,Q29512339,1996,2003
Minister of Culture,Abdul Amir Al-Hamdani,Q100260382,2018-12-12,2019-12-01
Minister of Culture,Hassan Nadhem,Q20393732,2020-06-06,
Minister of Culture and Information,Human Abd al-Khaliq Abd al-Ghafur,Q56882698,1998,2001
Minister of Defence,Sultan Hashim Ahmad al-Tai,Q2508477,1995,2003
Minister of Defence,Ali Allawi,Q2646641,2004-04,2004-06
Minister of Defence,Hazim al-Shaalan,Q324581,2004-06,2005-06-01
Minister of Defence,Saadoun al-Dulaimi,Q2208925,2005-06-01,2006-03-06
Minister of Defence,Qader Al-Obeidi,Q7265770,2006-03-06,2010-12-21
Minister of Defence,Nouri al-Maliki,Q57673,2010-12-21,2011-08-17
Minister of Defence,Saadoun al-Dulaimi,Q2208925,2011-08-17,2014-10
Minister of Defence,Khaled al-Obaidi,Q19432805,2014-10,2016-08
Minister of Defence,Erfan al-Hiyali,Q28716928,2017-01,2019-06
Minister of Defence,Najah al-Shammari,Q72306460,2019-06-24,2020-05-06
Minister of Defence,Juma Inad,Q93654245,2020-05-06,
Minister of Displacement and Migration,Suhaylah Abd-Jaafar,Q42713151,2005,2006
Minister of Displacement and Migration,Evan Faeq Yacub,Q96115453,2020-06-06,
Minister of Education,Ali Hamid Mukhlif,Q100258481,2020-05-07,
Minister of Electricity,Muhsin Shlash,Q57363206,2005-05-03,2006-05-20
Minister of Electricity,Majid Mahdi Hantoush,Q110634543,2020-05-07,
Minister of Finance,Kamel al-Kilani,Q6356629,2003-09,2004-06
Minister of Finance,Adil Abdul-Mahdi,Q357116,2004-06-02,2005-04-06
Minister of Finance,Ali Allawi,Q2646641,2005-04-06,2006-05
Minister of Finance,Baqir Jabr al-Zubeidi,Q324518,2006-05,2010-12
Minister of Finance,Rafi al-Issawi,Q7282646,2010-12-22,2013-03-01
Minister of Finance,Hoshyar Zebari,Q982410,2014-10-18,2016-09-21
Minister of Finance,Abdul Razzaq al-Issa,Q29512376,2016-09-21,2018-10-25
Minister of Finance,Fuad Hussein,Q56704276,2018-10-25,2020-05-07
Minister of Finance,Ali Allawi,Q2646641,2020-05-07,
Minister of Foreign Affairs,Muhammad Amin Ahmad,Q108426449,2003,2003
Minister of Foreign Affairs,Ghassan Muhsen,Q5555859,2003,2003
Minister of Foreign Affairs,Hoshyar Zebari,Q982410,2003-07-13,2014-07-11
Minister of Foreign Affairs,Hussain al-Shahristani,Q1351888,2014-07-11,2014-09-08
Minister of Foreign Affairs,Ibrahim al-Jaafari,Q316495,2014-09-08,2018-10-25
Minister of Foreign Affairs,Mohamed Ali Alhakim,Q23043300,2018-10-25,2020-05-12
Minister of Foreign Affairs,Mustafa Al-Kadhimi,Q85317569,2020-05-12,2020-06-06
Minister of Foreign Affairs,Fuad Hussein,Q56704276,2020-06-06,
Minister of Health,Abdul Mutalib Ali Mohammad,Q69417279,2005-05-03,2006-05-20
Minister of Health,Ali al-Shemari,Q4725287,2006-05-22,2007-04-16
Minister of Health,Jaffar Allawi,Q92509450,2019-10-10,2020-05-06
Minister of Health,Hasan Al-Temimi,Q106615936,2020-05-07,2021-05-04
Minister of Health,Hani Musa Badr,Q110634140,2021-05-25,
Minister of Higher Education and Scientific Research,Fahd Salim Shagrah,Q56822723,1997,2003-04-09
Minister of Higher Education and Scientific Research,Abdul Jabbar Tawfiq,Q59592260,1997,2000
Minister of Higher Education and Scientific Research,منذر صلاح,Q99946596,1998-08-09,2002-06-13
Minister of Higher Education and Scientific Research,Human Abd al-Khaliq Abd al-Ghafur,Q56882698,2001,2003-04-09
Minister of Higher Education and Scientific Research,Muhammad Saeed al-Sahhaf,Q360015,2001-08-05,2003-04-09
Minister of Higher Education and Scientific Research,Ziad Abderrazzak Mohammad Aswad,Q8071311,2003-09,2004-06
Minister of Higher Education and Scientific Research,Tahir Albakaa,Q7675489,2004-06,2005-05
Minister of Higher Education and Scientific Research,Sami Al-Muzaffar,Q20396318,2005-05,2006-05-20
Minister of Higher Education and Scientific Research,Abd Dhiyab al-Ajili,Q4664546,2006-05-20,2010-12
Minister of Higher Education and Scientific Research,Ali al-Adeeb,Q16122548,2010-12-21,2014-09-08
Minister of Higher Education and Scientific Research,Hussain al-Shahristani,Q1351888,2014-09-08,2016-08-15
Minister of Higher Education and Scientific Research,Abdul Razzaq al-Issa,Q29512376,2016-08-15,2018-10-25
Minister of Higher Education and Scientific Research,Jamal al-Adeli,Q57899668,2018-10-28,2018-12
Minister of Higher Education and Scientific Research,Qusay al-Suhail,Q60194690,2018-12,2020-05
Minister of Higher Education and Scientific Research,Nabil Abdulsahib,Q99518857,2020-05-07,
minister of Housing and Reconstruction,Maan Abdullah Sarsam,Q56885005,1996,2003-04-09
minister of Housing and Reconstruction,Baqir Jabr al-Zubeidi,Q324518,2003-09,2004-06
Minister of Industry,ميسر رجا شلاح,Q55979662,2001,2003
Minister of Industry,Adnan Al-Ani,Q57206059,2001,2001
Minister of Industry,Mohammad Tofiq Rahim,Q14547233,2003,2004
Minister of Industry,Hajim al-Hassani,Q324564,2004,2005
Minister of Industry,Usama al-Nujayfi,Q1595996,2005,2006
Minister of Industry,Fawzi Hariri,Q3066698,2006,2010
Minister of Industry,Ahmed Al-Karboli,Q12178659,2010,2014
Minister of Industry,Nasser Al Esawi,Q47819717,2014,2016
Minister of Industry,Mohammed Shia' Al Sudani,Q3700793,2016,2018
Minister of Industry,صالح عبد الله الجبوري,Q96277272,2018,2020
Minister of Industry,Manhal Aziz,Q110634124,2020-05-07,
Minister of Interior,Muhammad Zimam Abd-al-Razzaq Al-Sa’dun,Q49118173,1995,2001-05
Minister of Interior,Mahmud Dhiyab,Q6734471,2001-05-28,2003-04-09
Minister of Interior,Nuri Badran,Q7070107,2003-09,2004-04
Minister of Interior,Samir Sumaidaie,Q7409549,2004-04,2004-06
Minister of Interior,Falah Hassan al-Naqib,Q5431621,2004-06,2005-04
Minister of Interior,Baqir Jabr al-Zubeidi,Q324518,2005-04,2006-05-20
Minister of Interior,Nouri al-Maliki,Q57673,2006-05-20,2006-06-08
Minister of Interior,Jawad al-Bulani,Q359300,2006-06-08,2010-12-21
Minister of Interior,Nouri al-Maliki,Q57673,2010-12-21,2014-09-08
Minister of Interior,Mohammed Al-Ghabban,Q19667227,2014-10-18,2016-07-08
Minister of Interior,Qasim al-Araji,Q28716967,2016-01-30,2019
Minister of Interior,Yassin al-Yasiri,Q85876365,2019-06-24,2020-05-06
Minister of Interior,Othman al-Ghanmi,Q29834564,2020-05-06,
Minister of Irrigation,Mahmud Dhiyab,Q6734471,1995-11-06,2001-06-21
Minister of Irrigation,Rasul Abd al-Husayn Swadi,Q56759606,2001-06-23,2003-04
Minister of Justice,Munther Al Shawi,Q56241288,2000-06-25,2003-04-09
Minister of Justice,Malik Dohan al-Hassan,Q1887359,2004-06,2005-05
Minister of Justice,Salar Abdul Sattar Muhammad,Q110634562,2020-06-06,
Minister of Labor and Social Affairs,Sadi Tuma Abbas,Q56798315,1998-06-28,2002-06-28
Minister of Labor and Social Affairs,Munther al-Naqshabandi,Q56795594,2002-07-12,2003-04-09
Minister of Labor and Social Affairs,Leila Abdul-Latif,Q6519831,2004-06-01,2005-05-03
Minister of Labor and Social Affairs,Adil Hashush,Q105744990,2020-05-07,
Minister of Oil,Ihsan Abdul Jabbar Ismail,Q96096929,2020-06-06,
Minister of Planning,Hasan Abd al-Munim al-Khattab,Q56822839,2002-08,2003-04-09
Minister of Planning,Ali Yousuf Shukri,Q20419164,2011-05-04,2014
Minister of Planning,Mohammed Abu Ramadan,Q99979979,2012-05-16,2014-06-02
Minister of Planning,Khalid Najim,Q93459603,2020-05-07,
Minister of Science and Technology,Basimah Yusuf Butrus,Q252673,2005-05,2006-05
Minister of Trade,Ali Allawi,Q2646641,2003-09,2004-06
Minister of Trade,Abdel-Karim Mahoud al-Mohammedawi,Q4664725,2005-05,2006-05
Minister of Trade,Alla Ahmed Hassan,Q110634583,2020-06-06,
Minister of Transportation,Baqir Jabr al-Zubeidi,Q324518,2014-09,2016-08
Minister of Transportation,Nasir Hussein,Q110634551,2020-05-07,
Minister of Transportation and Communications,Ahmad Murtada Ahmad,Q56884055,1993-09-05,2003-04-09
Minister of Water Resources,Jamal al-Adeli,Q57899668,2018-10-25,2018-12
Minister of Water Resources,Mahdi Rashid,Q110634544,2020-05-07,
Minister of Youth and Sports,Adnan Dirjal,Q4683880,2020-05-07,
Minister of State for Parliament Affairs,Heyam Nemat,Q106422448,2020-12-15,
Minister of State for Women's Affairs,Azhar Al-Shaikhli,Q96179172,2005-05-03,2006-05-20
Speaker of Council of Representatives,Hajim al-Hassani,Q324564,2005-05,2006-03
Speaker of Council of Representatives,Mahmoud al-Mashhadani,Q6734442,2006-03-16,2008-12-23
Speaker of Council of Representatives,Ayad al-Samarrai,Q4830811,2009-04-19,2010-06-14
Speaker of Council of Representatives,Fuad Masum,Q17410819,2010-06-14,2010-11-11
Speaker of Council of Representatives,Usama al-Nujayfi,Q1595996,2010-11-11,2014-07-15
Speaker of Council of Representatives,Salim al-Jabouri,Q17388713,2014-07-15,2018-07-01
Speaker of Council of Representatives,Mohamed al-Halbousi,Q47008930,2018-09-15,
Governor of the Central Bank,Sinan Al Shabibi,Q7521741,2003-09-04,2012-10-17
Governor of the Central Bank,Abdel Basset Turki,Q4664740,2012-10,2014-10-19
Governor of the Central Bank,Ali Mohsen al-Alaq,Q110634966,2014-09-09,2020-09-15
Governor of the Central Bank,Mustafa Ghaleb,Q110634964,2020-09-15,
Chief of the General Staff,Abdul Ameer Rasheed Yarallah,Q106844871,2020-06-08,
Mayor of Baghdad,Zekra Alwach,Q19367467,2015-02-22,2020-09-20
Mayor of Baghdad,Manhal Al habbobi,Q99522079,2020-09-20,2020-10-27
Mayor of Baghdad,Alaa Maan,Q100969271,2020-10-28,2022-05-13
First Lady,Sajida Talfah,Q253660,1979-07-16,2003-04-09
First Lady,Hero Ibrahim Ahmed,Q5742719,2005-04-07,2014-07-24
First Lady,Sarbagh Salih,Q66777330,2018-10-02,
President of the Governing Council,Adnan Pachachi,Q359766,2004-01-01,2004-01-31
Member of the Governing Council,Salaheddine Bahaaeddin,Q332613,2003-07,2004-06-28
Member of the Governing Council,Aqila al-Hashimi,Q337136,2003-07,2004-06-28
Member of the Governing Council,Hamid Majid Mousa,Q4120369,2003-07,2004-06-28
Member of the Governing Council,Raja Habib al-Khuzaai,Q7285445,2003-07,2004-06-28
Member of the Governing Council,Naseer al-Chaderchi,Q4682260,2003-07-12,2004-06-30
Member of the Governing Council,Sondul Chapouk,Q7560916,2003-07-12,2004-06-30
Member of the Governing Council,Mowaffak al-Rubaie,Q6927211,2003-07-13,2004-06-28
Member of the Governing Council,Ahmed Chalabi,Q400837,2003-09-01,2003-09-30
Member of the Governing Council,Ayad Allawi,Q313816,2003-10-01,2003-10-31
Member of the Governing Council,Mohammad Bahr al-Ulloum,Q715989,2004-03-01,2004-03-31
Member of the Governing Council,Ghazi Mashal Ajil al-Yawer,Q180911,2004-05-17,2004-06-01
Alternate Member of the Governing Council,Adnan al-Assadi,Q4683925,2003,2004
President of Iraqi Kurdistan,Masoud Barzani,Q315927,2005-06-14,2017-11-01
President of Iraqi Kurdistan,Nechervan Idris Barzani,Q557630,2019-06-10,
Prime Minister of Iraqi Kurdistan,Nechervan Idris Barzani,Q557630,1999-12-20,2005-06-14
Prime Minister of Iraqi Kurdistan,Nechervan Idris Barzani,Q557630,2006-03-01,2009-08-31
Prime Minister of Iraqi Kurdistan,Barham Salih,Q808173,2009-10-28,2012-04-05
President of the Kurdistan National Council,Rowsch Shaways,Q332544,1999-10-01,2003-01-01
Governor of Anbar,Abd al-Karim Barjas,Q16735035,2003,2004-07
Governor of Anbar,Maamoon Sami Rasheed al-Alwani,Q6721091,2005-05,2009-04
Governor of Baghdad,Falah al-Jazairi,Q107965307,2018-02-27,2019-10-14
Governor of Kirkuk,Najmiddin Karim,Q6960048,2011-04-03,2017-09-14
Governor of Najaf,Adnan al-Zurufi,Q4683930,2004,2015
ambassador to Hungary,Ali Hadi Hameed Al-Bayati,Q100111008,2020,
ambassador to Turkey,Saleh Al-Obaidi,Q106466292,2014s,
